seqnames start end width strand Conc Conc_t39 Conc_t37 Fold p.value FDR X39.1 X39.2 X39.3 X39.4 X37.1 X37.2 X37.3 X37.4 name
chr16 44164475 44164675 201 * 7.4193639313578 7.94967217458067 6.57190371758823 1.30585985427303 1.67160663781354e-32 1.82430233215569e-30 272.31 266.3 223.68 226.6 110.65 78.85 89.44 101.6 chr16:44164475-44164675
chr14 53534176 53534376 201 * 4.36918809758568 4.95671150942796 3.36147797566648 1.30582195961237 9.36261176079072e-08 7.23780822848962e-07 32.45 29.96 32.65 29.17 9.81 9.59 8.8 12.91 chr14:53534176-53534376
chr15 101583310 101583510 201 * 7.52760310285118 8.04953669274408 6.70168115352627 1.30502344639775 4.31514104412345e-37 6.70206090327416e-35 254.93 302.91 270.84 231.09 108.3 102.29 93.84 111.93 chr15:101583310-101583510
chr10 44565153 44565353 201 * 6.17536946678628 6.71569816381556 5.30153931248372 1.30470115515419 2.37099805964172e-17 6.76904646598306e-16 115.88 114.29 87.06 103.21 38.45 27.7 42.52 49.08 chr10:44565153-44565353
chr11 77559600 77559800 201 * 7.22807377674827 7.75992244204751 6.3766028204702 1.30433728413448 3.96093804632473e-29 3.2881008116605e-27 215.53 250.76 189.83 210.9 98.88 71.39 77.71 84.38 chr11:77559600-77559800
chr15 74837232 74837432 201 * 7.16647722830886 7.67461815178468 6.37507857049344 1.30394649975236 2.55237917281909e-31 2.52923471760794e-29 195.83 226.35 220.06 175 77.69 82.05 90.91 81.36 chr15:74837232-74837432
chr19 44060324 44060524 201 * 6.15243657410323 6.68436807100288 5.30074951435235 1.30328673351305 1.54675090220835e-18 4.94543391002562e-17 99.65 105.41 107.61 98.72 36.88 34.1 41.05 45.63 chr19:44060324-44060524
chr11 105625900 105626100 201 * 7.9617180346713 8.48511612583236 7.13206171741933 1.30314762065314 4.91331680564504e-47 1.44143331132205e-44 376.6 375.04 351.85 329.81 154.21 124.67 131.96 150.24 chr11:105625900-105626100
chr1 170823758 170823958 201 * 6.18578242099373 6.70390572091304 5.36951377201752 1.30286299136655 1.07952061270938e-18 3.50673477343428e-17 103.13 108.74 122.12 83.01 42.38 38.36 45.45 39.17 chr1:170823758-170823958
chr2 71938851 71939051 201 * 6.41345914587291 6.95512104248222 5.53606992865539 1.30278607096531 3.07057360687612e-21 1.29684994992991e-19 126.31 119.83 124.54 125.64 54.54 43.69 39.59 47.78 chr2:71938851-71939051
chr19 27173983 27174183 201 * 6.81182071200267 7.40944477270105 5.77315532668721 1.30264112673201 5.69360443635098e-07 3.7774760210729e-06 166.86 143.14 215.22 154.81 77.69 44.75 27.86 68.45 chr19:27173983-27174183
chr5 36202917 36203117 201 * 7.02384404665224 7.55371878099171 6.17750976680835 1.30259312542976 2.38620058440637e-28 1.87620464970457e-26 159.91 199.72 176.53 215.38 70.63 73.52 67.45 77.92 chr5:36202917-36203117
chr14 44941046 44941246 201 * 7.04040048022523 7.56301016867094 6.21275620262726 1.30239601147827 8.31963594065487e-27 5.88057445059189e-25 217.85 216.37 174.11 148.08 76.52 67.13 70.38 82.65 chr14:44941046-44941246
chr17 48594484 48594684 201 * 6.11528609389178 6.62621401278406 5.31700421343194 1.30213024832402 3.60090803218918e-17 1.00524530471595e-15 100.81 110.96 100.36 83.01 31.39 35.16 49.85 43.05 chr17:48594484-48594684
chr7 72794789 72794989 201 * 7.30728968403323 7.82862327847164 6.48289379919639 1.30210567233747 1.14887554501607e-29 9.91947386446316e-28 231.75 245.22 223.68 208.65 105.16 103.36 74.78 74.47 chr7:72794789-72794989
chr1 50949466 50949666 201 * 6.00339884293202 6.52752872834571 5.1718714528097 1.30202042694542 1.75339296348015e-16 4.5633375978955e-15 95.02 106.52 82.22 85.26 35.32 24.51 46.92 37.45 chr1:50949466-50949666
chr18 78577652 78577852 201 * 8.03835372308437 8.55413244934932 7.22798050272035 1.30172372630918 5.67832864275028e-48 1.74728149525471e-45 409.04 408.32 367.57 318.59 158.53 152.37 136.36 152.39 chr18:78577652-78577852
chr2 172467309 172467509 201 * 7.62020781765708 8.14101426163923 6.79715086518486 1.30145937798444 3.37891693108744e-40 6.4468002267235e-38 293.17 296.26 266 273.72 107.91 105.49 107.03 124.41 chr2:172467309-172467509
chr9 34846549 34846749 201 * 7.73034739411521 8.24129261708534 6.932022632257 1.30103818879964 9.18474442931726e-41 1.8247099909807e-38 303.6 284.05 313.16 309.62 118.11 147.05 114.37 108.91 chr9:34846549-34846749
chr12 4430198 4430398 201 * 6.40489535266214 6.92908457566625 5.57321609841242 1.30087542411266 3.62169229641173e-21 1.51786552049972e-19 108.92 138.7 120.91 118.91 46.69 50.08 45.45 48.21 chr12:4430198-4430398
chr15 54906953 54907153 201 * 7.30002404994687 7.8022208391196 6.5231534016405 1.30080265673042 3.33293513235946e-31 3.26711465291921e-29 224.8 228.57 259.96 179.49 82.01 91.64 105.57 88.68 chr15:54906953-54907153
chr11 105495088 105495288 201 * 6.33347157672464 6.8531848218022 5.51318577837684 1.30024840973562 1.11528836836985e-18 3.61534527680952e-17 117.03 142.03 113.66 89.74 40.02 39.43 49.85 53.38 chr11:105495088-105495288
chr5 124166291 124166491 201 * 7.5526863001663 8.06686449111317 6.74631835996944 1.29975326915846 4.2654890846267e-37 6.63753891760038e-35 275.79 298.48 282.93 215.38 105.95 105.49 102.64 115.37 chr5:124166291-124166491
chr11 112232352 112232552 201 * 5.41008354142182 6.02748758490586 4.30813785751523 1.29956181476028 1.68918209269672e-06 1.00942719916273e-05 68.37 78.78 53.2 60.58 31 20.25 7.33 20.66 chr11:112232352-112232552
chr16 20130083 20130283 201 * 4.32095710160677 4.91725164274494 3.28641692366341 1.29908550968303 2.58599101769529e-07 1.83038698365079e-06 25.49 24.41 35.06 35.9 9.81 14.92 4.4 9.9 chr16:20130083-20130283
chr19 59724322 59724522 201 * 5.43190300469059 5.98030683507114 4.53632889177632 1.29891735465335 2.35546979178788e-11 3.24903198395062e-10 46.35 65.46 68.92 71.79 29.82 20.25 26.39 16.36 chr19:59724322-59724522
chr2 130069589 130069789 201 * 6.04890692112297 6.57425217377077 5.21426456912629 1.29859674686964 2.82186842913651e-17 7.98660970931026e-16 79.95 105.41 101.56 94.23 34.53 39.43 36.66 37.88 chr2:130069589-130069789
chr5 26272070 26272270 201 * 6.04018368623036 6.56869820839352 5.19737434429641 1.29859366462115 2.22431377473433e-17 6.38367134557431e-16 98.49 110.96 89.47 80.77 37.67 35.16 35.19 38.74 chr5:26272070-26272270
chr15 27913251 27913451 201 * 6.71688715274019 7.22334525126068 5.92962243050437 1.29857373884822 6.05819836228832e-25 3.6568554140978e-23 150.64 152.01 155.97 139.1 54.15 60.74 70.38 58.55 chr15:27913251-27913451
chr8 121813418 121813618 201 * 5.8228730092117 6.34983914416009 4.98406177273319 1.29830510818918 5.00094887148728e-15 1.11201484944337e-13 74.16 88.77 71.34 91.99 26.29 31.97 35.19 33.15 chr8:121813418-121813618
chr8 25263226 25263426 201 * 8.67871527501021 9.19523281816139 7.86648793148519 1.29820629061864 5.94377626429534e-67 5.5284548978277e-64 557.36 620.25 581.58 585.58 253.88 220.57 228.73 230.31 chr8:25263226-25263426
chr13 102015073 102015273 201 * 6.90643974837058 7.41328512588598 6.11822513337917 1.29804771600725 3.14249317473575e-25 1.94418903133255e-23 179.61 199.72 165.65 136.86 59.64 65 79.18 74.04 chr13:102015073-102015273
chr4 43312665 43312865 201 * 5.81230905150853 6.35424531858281 4.93418588496985 1.29796140580588 1.81522648873549e-14 3.78586864017086e-13 70.68 83.22 85.85 87.5 24.72 36.23 23.46 37.88 chr4:43312665-43312865
chr8 36168142 36168342 201 * 9.01577779145093 9.52692840466562 8.21694391342146 1.2974638820844 2.77016073790998e-66 2.4380691027814e-63 800.7 752.29 762.95 634.94 308.81 320.73 268.32 292.3 chr8:36168142-36168342
chr16 13333946 13334146 201 * 5.52231967262265 6.05999633543643 4.65553358691747 1.2974128134288 6.24305800275579e-13 1.07262917838699e-11 62.57 71.01 59.25 74.04 28.25 20.25 30.79 21.52 chr16:13333946-13334146
chr11 20237412 20237612 201 * 7.85075737392158 8.35896633677927 7.05919122328221 1.29741169397382 2.51748445863601e-44 6.28227501292122e-42 352.26 348.41 343.39 269.23 129.1 132.13 134.89 137.33 chr11:20237412-20237612
chr19 33429542 33429742 201 * 7.33365220206313 7.83439246047574 6.56031019002632 1.29740784554826 2.59144336946116e-29 2.17551006393606e-27 230.59 262.97 215.22 204.17 75.34 108.69 102.64 90.83 chr19:33429542-33429742
chr9 87049493 87049693 201 * 5.76122415004731 6.28463512017898 4.9315349326357 1.2973521111996 7.70090414667001e-15 1.6790801952826e-13 85.75 68.79 81.01 76.28 26.68 28.77 35.19 31.43 chr9:87049493-87049693
chr5 35487455 35487655 201 * 7.34167279469166 7.86364293297977 6.51565781327979 1.29715737075238 1.66193317479236e-35 2.28239752164311e-33 244.5 236.34 230.94 219.87 93 93.77 80.64 98.58 chr5:35487455-35487655
chr1 121984935 121985135 201 * 5.23995907844592 5.7784454256948 4.37102740645744 1.2967151274229 1.61956892123724e-11 2.29070910268169e-10 55.62 61.03 58.04 44.87 20.4 25.57 16.13 20.66 chr1:121984935-121985135
chr14 66207652 66207852 201 * 4.8557538808764 5.38397252051067 4.01370972883919 1.2966980321465 3.04872954285808e-09 3.05361676226721e-08 40.56 37.73 48.36 40.38 12.16 19.18 19.06 14.21 chr14:66207652-66207852
chr6 88606523 88606723 201 * 8.19388263053908 8.71044176577547 7.38155080903885 1.29646565081176 2.73013660422648e-53 1.18864048506671e-50 420.63 440.5 435.28 379.17 171.08 149.18 164.22 182.53 chr6:88606523-88606723
chr2 60516664 60516864 201 * 5.94983445276806 6.48321627996077 5.09435628276177 1.29601043790671 2.63799476482641e-16 6.71400837984473e-15 98.49 81 93.1 85.26 37.28 41.56 26.39 31.43 chr2:60516664-60516864
chr10 34149839 34150039 201 * 5.57054988638692 6.10644607686736 4.70846647247314 1.29457088180743 2.76728805626927e-13 4.98580882002413e-12 74.16 64.36 65.29 71.79 21.58 29.84 23.46 29.7 chr10:34149839-34150039
chr11 82073875 82074075 201 * 7.2946253335622 7.82707953809844 6.4415735222172 1.29438623577416 3.20219319842928e-32 3.38197052238238e-30 217.85 216.37 243.03 231.09 92.21 80.98 73.31 101.16 chr11:82073875-82074075
chr10 38929299 38929499 201 * 6.00492989610558 6.53782845418258 5.15071650450272 1.29394982037634 2.77105376106777e-16 7.03734165054787e-15 106.61 73.23 93.1 98.72 32.57 35.16 35.19 39.17 chr10:38929299-38929499
chr15 31331841 31332041 201 * 5.57128882111766 6.09012537060212 4.75322000926762 1.29391023993046 3.10645590018743e-13 5.56381885965518e-12 73 76.56 71.34 51.6 21.97 28.77 27.86 29.27 chr15:31331841-31332041
chr3 58024919 58025119 201 * 5.68603685295281 6.20449880704336 4.86891386938877 1.2939013602051 2.37768244737318e-13 4.3171181455178e-12 77.64 64.36 99.15 53.85 29.82 29.84 32.26 24.97 chr3:58024919-58025119
chr3 21478988 21479188 201 * 6.07995964179462 6.61289946068778 5.22563832506359 1.29361057121212 5.73977595521717e-17 1.57283696588711e-15 104.29 105.41 94.31 87.5 32.96 39.43 30.79 46.49 chr3:21478988-21479188
chr1 154802412 154802612 201 * 5.52329826704968 6.06986110753769 4.63272107742074 1.29337544772538 3.70581687882505e-13 6.57116155434812e-12 63.73 65.46 67.71 71.79 27.86 18.11 27.86 25.4 chr1:154802412-154802612
chr7 75618822 75619022 201 * 6.67879319518413 7.19103576746673 5.87724835579229 1.29312712818014 8.62764121026567e-24 4.67050966072391e-22 147.16 150.9 129.37 157.05 58.07 56.47 68.91 51.66 chr7:75618822-75619022
chr15 50691121 50691321 201 * 6.61965385877982 7.12261381437124 5.84092946212422 1.29299092694655 9.42323702680264e-23 4.63522460264918e-21 147.16 148.68 126.96 134.62 49.44 57.54 68.91 53.38 chr15:50691121-50691321
chr18 67815320 67815520 201 * 6.99031932987637 7.5106188072672 6.16854841198678 1.29289913322072 5.58865345541956e-29 4.59735551738237e-27 202.78 177.53 174.11 175 72.98 67.13 71.84 75.77 chr18:67815320-67815520
chr11 56270128 56270328 201 * 6.0979649410243 6.59832311938546 5.32554655213792 1.29280467281943 4.58543260780883e-17 1.26712439021526e-15 96.18 103.19 105.19 83.01 32.57 44.75 46.92 36.16 chr11:56270128-56270328
chr4 35975333 35975533 201 * 5.03205770388599 5.60905877890755 4.05568171930761 1.29237226001373 1.02729929330631e-09 1.11091920275354e-08 56.78 46.6 44.74 47.12 15.3 15.98 10.26 24.97 chr4:35975333-35975533
chr1 81661262 81661462 201 * 5.78375824408509 6.33297294066381 4.88597569788668 1.29222638263407 4.94590564567845e-15 1.10007424729464e-13 75.32 76.56 78.59 91.99 31.39 33.03 21.99 31.86 chr1:81661262-81661462
chr5 111543801 111544001 201 * 6.12002204698501 6.65428235632065 5.26224084333005 1.29193316297585 8.56032721938573e-18 2.56093327205388e-16 98.49 96.53 97.94 109.94 34.92 44.75 30.79 43.05 chr5:111543801-111544001
chr1 135158185 135158385 201 * 5.73097615617685 6.27811120536273 4.83884837930487 1.29178086571532 3.99525608609766e-14 7.97210399568941e-13 60.26 90.99 76.17 83.01 32.57 27.7 24.93 29.27 chr1:135158185-135158385
chr11 45087265 45087465 201 * 7.65168913451715 8.15685050959229 6.86759853516331 1.29161668649088 4.61719521374933e-39 8.19787517224721e-37 297.8 286.27 310.74 246.79 106.73 107.62 130.49 122.26 chr11:45087265-45087465
chr2 93049059 93049259 201 * 5.48512111701175 6.02954724271259 4.60031396279241 1.2915226728304 6.8300595992449e-13 1.16882125916327e-11 64.89 66.57 58.04 71.79 27.07 25.57 21.99 22.39 chr2:93049059-93049259
chr9 123659147 123659347 201 * 6.65864515329937 7.17634018455904 5.84345590170904 1.2914736077388 8.60155337260812e-22 3.83676155368582e-20 127.46 149.79 180.16 121.15 63.96 55.41 58.65 51.66 chr9:123659147-123659347
chr12 109694880 109695080 201 * 8.85792202885752 9.36605587230331 8.06654079841024 1.29099589172608 2.45857063270385e-63 1.78466162800242e-60 625.73 742.31 674.68 596.79 254.66 277.04 259.52 281.11 chr12:109694880-109695080
chr6 99392628 99392828 201 * 6.44587305128338 6.95830340060873 5.64386130481934 1.29066373286048 1.1391418490858e-20 4.55495356568254e-19 123.99 108.74 139.05 125.64 42.77 51.15 55.72 50.37 chr6:99392628-99392828
chr4 55850974 55851174 201 * 6.96338006073291 7.48377030310857 6.14137901451457 1.29011146070602 1.78697582078401e-26 1.23431019330795e-24 183.08 198.61 186.2 148.08 83.19 65 67.45 66.73 chr4:55850974-55851174
chr9 73883262 73883462 201 * 5.12160504497852 5.65235970586871 4.27298409669828 1.2899553092614 2.99377027443424e-10 3.52275863618052e-09 46.35 41.05 53.2 60.58 14.91 21.31 23.46 17.65 chr9:73883262-73883462
chr9 112772087 112772287 201 * 6.4379223162525 6.95216810490956 5.63138552974753 1.28972832990644 5.72653206556227e-21 2.3625119763021e-19 118.19 140.92 117.28 118.91 49.05 57.54 46.92 44.77 chr9:112772087-112772287
chr2 180623933 180624133 201 * 4.52506267910083 5.10462310919939 3.54114857504669 1.2892846780117 4.76448791084704e-08 3.89247054299507e-07 39.4 38.84 30.23 29.17 11.38 12.79 7.33 15.07 chr2:180623933-180624133
chr18 12823981 12824181 201 * 8.42423792161386 8.9339434248477 7.62898080166306 1.28925744078969 6.33288835522198e-51 2.30379219894788e-48 534.19 527.05 511.45 383.65 202.87 193.93 186.21 208.79 chr18:12823981-12824181
chr4 55836859 55837059 201 * 4.73484462971509 5.34653793827095 3.65154551616277 1.28920961914004 7.87590734276255e-08 6.16831778693386e-07 48.67 41.05 32.65 40.38 22.76 9.59 5.86 12.05 chr4:55836859-55837059
chr8 45709848 45710048 201 * 8.27776765601035 8.78766693100594 7.48203165834944 1.28917297052613 1.86318745865126e-51 7.12634377000301e-49 498.27 448.27 435.28 385.9 176.18 160.9 184.74 193.29 chr8:45709848-45710048
chr2 35701023 35701223 201 * 4.71078538492033 5.26473275557442 3.80002024959175 1.289059506204 9.6403365972968e-09 8.90499030386346e-08 38.24 34.4 36.27 44.87 12.56 17.05 13.2 12.91 chr2:35701023-35701223
chr13 119774517 119774717 201 * 6.44210084986496 6.97867229087604 5.57823641753542 1.28903987723045 2.09847129864561e-20 8.14037792727213e-19 120.51 135.37 102.77 145.83 51.4 41.56 46.92 51.23 chr13:119774517-119774717
chr16 6821710 6821910 201 * 8.41494390163659 8.93047537661142 7.6051904356186 1.28891949977504 4.17933583720517e-55 1.94365237279023e-52 470.46 553.68 463.09 464.42 207.57 185.41 181.81 204.05 chr16:6821710-6821910
chr1 52802968 52803168 201 * 7.99628551681464 8.50504752768135 7.20335691035488 1.28828660201339 2.97382895859693e-49 9.7364349636047e-47 359.22 386.13 342.18 365.71 146.36 132.13 164.22 146.8 chr1:52802968-52803168
chr2 49358163 49358363 201 * 8.23953389155112 8.75414831303384 7.43207584270112 1.28785893055099 7.29932490930838e-44 1.73679373009244e-41 429.9 510.4 409.89 376.92 187.56 144.92 174.48 183.82 chr2:49358163-49358363
chr14 17873251 17873451 201 * 6.12914985294211 6.64991053676092 5.30620904703987 1.28751844226182 3.33474142901438e-17 9.35407541830898e-16 104.29 120.94 82.22 94.23 38.45 33.03 45.45 41.33 chr14:17873251-17873451
chr6 87216397 87216597 201 * 5.75975523992865 6.28121044507311 4.93505022478742 1.28750004834896 4.46566966963161e-14 8.85893184995193e-13 92.7 62.14 82.22 74.04 32.18 27.7 36.66 25.83 chr6:87216397-87216597
chr15 41920424 41920624 201 * 7.73313811156002 8.25110446036602 6.91726516911537 1.28643759596257 2.33405057416126e-43 5.44285964517587e-41 296.64 312.9 310.74 298.4 122.82 123.6 107.03 130.01 chr15:41920424-41920624
chr19 57107317 57107517 201 * 5.27039362615676 5.79903251046484 4.42726249983323 1.28629731046257 2.24612826101059e-11 3.11079262761383e-10 47.51 56.59 58.04 60.58 19.62 20.25 26.39 19.8 chr19:57107317-57107517
chr16 92040830 92041030 201 * 6.90565668189243 7.41683943123282 6.10674312282672 1.28596025000837 5.22752141507482e-26 3.46179494615929e-24 194.67 162 176.53 150.32 61.21 77.79 63.05 73.61 chr16:92040830-92041030
chr7 25632709 25632909 201 * 5.92081834434327 6.43529086619369 5.11371501901701 1.2856982255438 1.32860665832122e-14 2.81730009301167e-13 70.68 89.88 84.64 100.96 25.11 34.1 43.99 35.3 chr7:25632709-25632909
chr5 140260526 140260726 201 * 5.56823550295674 6.08447881416549 4.75669675652266 1.28559850460017 7.63114949472652e-13 1.29615525480984e-11 78.8 64.36 67.71 60.58 28.64 21.31 36.66 21.52 chr5:140260526-140260726
chr15 36395003 36395203 201 * 6.67707733829993 7.1918522235848 5.86921801168315 1.28549800735819 1.1469307594737e-23 6.13177201787603e-22 135.58 153.12 170.48 125.64 56.9 58.61 57.18 61.13 chr15:36395003-36395203
chr1 194373573 194373773 201 * 6.43967419884353 6.9360901574807 5.6767370180249 1.28545768889773 2.1282163687288e-20 8.24794687484948e-19 125.15 127.6 129.37 107.69 46.3 52.21 63.05 43.05 chr1:194373573-194373773
chr19 16075631 16075831 201 * 5.02707168014815 5.5678537619412 4.15203253961372 1.28376365506763 5.41575952019187e-10 6.13458804992007e-09 56.78 44.38 45.95 42.63 20.8 17.05 19.06 14.21 chr19:16075631-16075831
chr7 115360153 115360353 201 * 7.61219178387609 8.11167022265196 6.84189686434676 1.28376155457373 6.72649322499234e-37 1.02718320328143e-34 292.01 290.71 292.6 231.09 100.06 121.47 120.23 117.09 chr7:115360153-115360353
chr8 94642708 94642908 201 * 5.81839919147826 6.39538706093524 4.84206196497872 1.28328372923864 3.36889354519018e-07 2.33624761134764e-06 120.51 81 85.85 49.36 31.78 19.18 29.32 34.44 chr8:94642708-94642908
chr2 69664989 69665189 201 * 5.92499264837245 6.45001430305279 5.09118058514874 1.28286571910223 2.35060193733914e-15 5.39688973837717e-14 108.92 89.88 85.85 65.06 34.14 41.56 24.93 35.73 chr2:69664989-69665189
chr15 75453210 75453410 201 * 7.83739821506224 8.33260529763337 7.07735083484542 1.28217857739118 6.92292390646346e-42 1.47181362251413e-39 332.56 333.98 331.3 291.67 118.5 147.05 148.09 126.56 chr15:75453210-75453410
